Pago,DiasEnvio(Real),DiasEnvio(Programado),BeneficioPorPedido,EstadoEntrega,RiesgoEntregaTardia,Categoria,PaisCliente,IDCliente,SegmentoCliente,PaisPedido,FechaPedido,IDPedido,IDArticuloPedido,PrecioArticuloPedido,CantidadArticulosPedido,Ventas,TotalArticulosPedido,GananciaPorPedido,RegionPedido,DestinoPedido,EstadoPedido,IDProducto,CategoriaProducto,NombreProducto,PrecioProducto,FechaEnvio,ModoEnvio
TRANSFER,3,2,4.404.000.092,Late delivery,1,Accessories,EE. UU.,10784,Corporate,Brasil,01/02/2015 9:37,97,219,2.498.999.977,5,1.249.499.969,9.370.999.908,4.404.000.092,South America,Río Grande del Norte,PENDING,886,40,Team Golf San Francisco Giants Putter Grip,2.498.999.977,01/05/2015 9:37,Second Class
TRANSFER,4,2,2.684.000.015,Late delivery,1,Women's Apparel,EE. UU.,7065,Corporate,Argentina,2/13/2015 0:27,2948,7352,50,5,250,237.5,2.684.000.015,South America,Santa Fe,PROCESSING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,2/17/2015 0:27,Second Class
TRANSFER,6,2,1.556.000.042,Late delivery,1,Shop By Sport,EE. UU.,9237,Corporate,Brasil,3/19/2015 15:28,5320,13302,30,5,150,124.5,1.556.000.042,South America,São Paulo,PROCESSING,642,29,Columbia Men's PFG Anchor Tough T-Shirt,30,3/25/2015 15:28,Second Class
TRANSFER,6,4,3.566.999.817,Shipping canceled,0,Men's Footwear,EE. UU.,956,Corporate,Brasil,6/15/2017 19:04,61435,153643,1.299.900.055,1,1.299.900.055,1.273.899.994,3.566.999.817,South America,Alagoas,CANCELED,403,18,Nike Men's CJ Elite 2 TD Football Cleat,1.299.900.055,6/21/2017 19:04,Standard Class
TRANSFER,5,4,3.316.999.817,Shipping canceled,0,Men's Footwear,EE. UU.,7647,Corporate,Brasil,05/11/2015 7:52,8929,22264,1.299.900.055,1,1.299.900.055,1.143.899.994,3.316.999.817,South America,Goiás,CANCELED,403,18,Nike Men's CJ Elite 2 TD Football Cleat,1.299.900.055,5/16/2015 7:52,Standard Class
TRANSFER,4,4,1.043.999.958,Shipping canceled,0,Cleats,EE. UU.,1911,Corporate,Brasil,6/17/2017 5:24,61533,153879,5.999.000.168,1,5.999.000.168,5.218.999.863,1.043.999.958,South America,Bahía,CANCELED,365,17,Perfect Fitness Perfect Rip Deck,5.999.000.168,6/21/2017 5:24,Standard Class
TRANSFER,6,4,3.645.999.908,Shipping canceled,0,Men's Footwear,EE. UU.,3406,Corporate,Brasil,5/28/2015 22:23,10135,25317,1.299.900.055,1,1.299.900.055,1.104.899.979,3.645.999.908,South America,Santa Catarina,CANCELED,403,18,Nike Men's CJ Elite 2 TD Football Cleat,1.299.900.055,06/03/2015 22:23,Standard Class
TRANSFER,3,4,-3.197.999.954,Shipping canceled,0,Men's Footwear,EE. UU.,1314,Corporate,Argentina,02/07/2015 17:59,2587,6473,1.299.900.055,1,1.299.900.055,1.065.899.963,-3.197.999.954,South America,Santa Fe,CANCELED,403,18,Nike Men's CJ Elite 2 TD Football Cleat,1.299.900.055,02/10/2015 17:59,Standard Class
TRANSFER,3,4,20.25,Shipping canceled,0,Cleats,EE. UU.,1314,Corporate,Argentina,02/07/2015 17:59,2587,6475,5.999.000.168,1,5.999.000.168,4.499.000.168,20.25,South America,Santa Fe,CANCELED,365,17,Perfect Fitness Perfect Rip Deck,5.999.000.168,02/10/2015 17:59,Standard Class
TRANSFER,6,4,1.786.000.061,Shipping canceled,0,Shop By Sport,EE. UU.,3406,Corporate,Brasil,5/28/2015 22:23,10135,25318,3.999.000.168,1,3.999.000.168,3.799.000.168,1.786.000.061,South America,Santa Catarina,CANCELED,627,29,Under Armour Girls' Toddler Spine Surge Runni,3.999.000.168,06/03/2015 22:23,Standard Class
TRANSFER,4,4,5.881.000.137,Shipping canceled,0,Shop By Sport,EE. UU.,1911,Corporate,Brasil,6/17/2017 5:24,61533,153878,1.999.900.055,1,1.999.900.055,1.739.900.055,5.881.000.137,South America,Bahía,CANCELED,625,29,Nike Men's Kobe IX Elite Low Basketball Shoe,1.999.900.055,6/21/2017 5:24,Standard Class
TRANSFER,6,4,1.028.899.994,Shipping canceled,0,Camping & Hiking,EE. UU.,956,Corporate,Brasil,6/15/2017 19:04,61435,153647,299.980.011,1,299.980.011,293.980.011,1.028.899.994,South America,Alagoas,CANCELED,957,43,Diamondback Women's Serene Classic Comfort Bi,299.980.011,6/21/2017 19:04,Standard Class
TRANSFER,6,4,72.75,Shipping canceled,0,Camping & Hiking,EE. UU.,956,Corporate,Brasil,6/15/2017 19:04,61435,153644,299.980.011,1,299.980.011,290.980.011,72.75,South America,Alagoas,CANCELED,957,43,Diamondback Women's Serene Classic Comfort Bi,299.980.011,6/21/2017 19:04,Standard Class
TRANSFER,6,4,8.579.000.092,Shipping canceled,0,Camping & Hiking,EE. UU.,3406,Corporate,Brasil,5/28/2015 22:23,10135,25320,299.980.011,1,299.980.011,263.980.011,8.579.000.092,South America,Santa Catarina,CANCELED,957,43,Diamondback Women's Serene Classic Comfort Bi,299.980.011,06/03/2015 22:23,Standard Class
TRANSFER,4,4,2.729.999.924,Shipping on time,0,Cardio Equipment,EE. UU.,3434,Corporate,Brasil,6/15/2017 21:52,61443,153668,9.998.999.786,1,9.998.999.786,8.398.999.786,2.729.999.924,South America,Pernambuco,PENDING,191,9,Nike Men's Free 5.0+ Running Shoe,9.998.999.786,6/19/2017 21:52,Standard Class
TRANSFER,3,4,4.449.999.809,Advance shipping,0,Cleats,EE. UU.,9507,Corporate,Brasil,1/21/2015 23:05,1437,3567,5.999.000.168,1,5.999.000.168,5.938.999.939,4.449.999.809,South America,Paraná,PENDING,365,17,Perfect Fitness Perfect Rip Deck,5.999.000.168,1/24/2015 23:05,Standard Class
TRANSFER,2,4,6.710.000.038,Advance shipping,0,Cleats,EE. UU.,6802,Corporate,Brasil,02/11/2017 1:43,52891,132236,5.999.000.168,1,5.999.000.168,5.938.999.939,6.710.000.038,South America,São Paulo,PENDING,365,17,Perfect Fitness Perfect Rip Deck,5.999.000.168,2/13/2017 1:43,Standard Class
TRANSFER,4,4,3.693.999.863,Shipping on time,0,Men's Footwear,EE. UU.,649,Corporate,Brasil,2/13/2015 3:58,2958,7373,1.299.900.055,1,1.299.900.055,1.273.899.994,3.693.999.863,South America,Rio Grande do Sul,PENDING,403,18,Nike Men's CJ Elite 2 TD Football Cleat,1.299.900.055,2/17/2015 3:58,Standard Class
TRANSFER,6,4,-2.143.500.061,Late delivery,1,Men's Footwear,EE. UU.,12265,Corporate,Brasil,3/26/2017 23:54,55900,139779,1.299.900.055,1,1.299.900.055,1.260.899.963,-2.143.500.061,South America,Pernambuco,PENDING,403,18,Nike Men's CJ Elite 2 TD Football Cleat,1.299.900.055,04/01/2017 23:54,Standard Class
TRANSFER,5,4,365.699.997,Late delivery,1,Men's Footwear,EE. UU.,8655,Corporate,Brasil,1/30/2017 1:44,52069,130102,1.299.900.055,1,1.299.900.055,1.260.899.963,365.699.997,South America,Río de Janeiro,PENDING,403,18,Nike Men's CJ Elite 2 TD Football Cleat,1.299.900.055,02/04/2017 1:44,Standard Class
TRANSFER,6,4,5.990.000.153,Late delivery,1,Men's Footwear,EE. UU.,12265,Corporate,Brasil,3/26/2017 23:54,55900,139778,1.299.900.055,1,1.299.900.055,1.247.900.009,5.990.000.153,South America,Pernambuco,PENDING,403,18,Nike Men's CJ Elite 2 TD Football Cleat,1.299.900.055,04/01/2017 23:54,Standard Class
TRANSFER,6,4,5.990.000.153,Late delivery,1,Men's Footwear,EE. UU.,2021,Corporate,Brasil,1/20/2017 12:36,51415,128494,1.299.900.055,1,1.299.900.055,1.247.900.009,5.990.000.153,South America,Paraíba,PENDING,403,18,Nike Men's CJ Elite 2 TD Football Cleat,1.299.900.055,1/26/2017 12:36,Standard Class
TRANSFER,5,4,-3.025.499.878,Late delivery,1,Men's Footwear,EE. UU.,5527,Corporate,Brasil,04/11/2015 20:10,6909,17300,1.299.900.055,1,1.299.900.055,1.234.899.979,-3.025.499.878,South America,Mato Grosso,PENDING,403,18,Nike Men's CJ Elite 2 TD Football Cleat,1.299.900.055,4/16/2015 20:10,Standard Class
TRANSFER,6,4,1.510.999.966,Late delivery,1,Men's Footwear,EE. UU.,8455,Corporate,Brasil,03/06/2017 11:40,54495,136294,1.299.900.055,1,1.299.900.055,1.208.899.994,1.510.999.966,South America,São Paulo,PENDING,403,18,Nike Men's CJ Elite 2 TD Football Cleat,1.299.900.055,03/12/2017 11:40,Standard Class
TRANSFER,5,4,5.499.000.168,Late delivery,1,Men's Footwear,EE. UU.,6504,Corporate,Brasil,1/19/2017 9:59,51339,128310,1.299.900.055,1,1.299.900.055,1.169.899.979,5.499.000.168,South America,Ceará,PENDING,403,18,Nike Men's CJ Elite 2 TD Football Cleat,1.299.900.055,1/24/2017 9:59,Standard Class
TRANSFER,2,4,3.861.000.061,Advance shipping,0,Men's Footwear,EE. UU.,6802,Corporate,Brasil,02/11/2017 1:43,52891,132234,1.299.900.055,1,1.299.900.055,1.169.899.979,3.861.000.061,South America,São Paulo,PENDING,403,18,Nike Men's CJ Elite 2 TD Football Cleat,1.299.900.055,2/13/2017 1:43,Standard Class
TRANSFER,4,4,1.556.000.042,Shipping on time,0,Men's Footwear,EE. UU.,7370,Corporate,Argentina,04/03/2015 13:53,6343,15876,1.299.900.055,1,1.299.900.055,1.169.899.979,1.556.000.042,South America,Entre Ríos,PENDING,403,18,Nike Men's CJ Elite 2 TD Football Cleat,1.299.900.055,04/07/2015 13:53,Standard Class
TRANSFER,3,4,1.056.000.042,Advance shipping,0,Cleats,EE. UU.,592,Corporate,Argentina,05/06/2015 1:03,8567,21380,5.999.000.168,1,5.999.000.168,5.279.000.092,1.056.000.042,South America,Buenos Aires,PENDING,365,17,Perfect Fitness Perfect Rip Deck,5.999.000.168,05/09/2015 1:03,Standard Class
TRANSFER,2,4,3.053.000.069,Advance shipping,0,Men's Footwear,EE. UU.,8404,Corporate,Brasil,2/15/2017 23:05,53226,133001,1.299.900.055,1,1.299.900.055,1.130.899.963,3.053.000.069,South America,Pernambuco,PENDING,403,18,Nike Men's CJ Elite 2 TD Football Cleat,1.299.900.055,2/17/2017 23:05,Standard Class
TRANSFER,6,4,225.999.999,Late delivery,1,Men's Footwear,EE. UU.,9377,Corporate,Argentina,02/04/2017 2:57,52415,131007,1.299.900.055,1,1.299.900.055,1.130.899.963,225.999.999,South America,Santa Fe,PENDING,403,18,Nike Men's CJ Elite 2 TD Football Cleat,1.299.900.055,02/10/2017 2:57,Standard Class
TRANSFER,6,4,3.866.999.817,Late delivery,1,Men's Footwear,EE. UU.,9377,Corporate,Argentina,02/04/2017 2:57,52415,131005,1.299.900.055,1,1.299.900.055,1.104.899.979,3.866.999.817,South America,Santa Fe,PENDING,403,18,Nike Men's CJ Elite 2 TD Football Cleat,1.299.900.055,02/10/2017 2:57,Standard Class
TRANSFER,4,4,2.368.000.031,Shipping on time,0,Cleats,EE. UU.,2156,Corporate,Brasil,2/16/2017 1:32,53233,133017,5.999.000.168,1,5.999.000.168,5.038.999.939,2.368.000.031,South America,São Paulo,PENDING,365,17,Perfect Fitness Perfect Rip Deck,5.999.000.168,2/20/2017 1:32,Standard Class
TRANSFER,3,4,4.913.999.939,Advance shipping,0,Men's Footwear,EE. UU.,5017,Corporate,Brasil,01/09/2015 4:32,562,1400,1.299.900.055,1,1.299.900.055,1.091.900.024,4.913.999.939,South America,Minas Gerais,PENDING,403,18,Nike Men's CJ Elite 2 TD Football Cleat,1.299.900.055,01/12/2015 4:32,Standard Class
TRANSFER,5,4,-3.983.000.183,Late delivery,1,Cleats,EE. UU.,3905,Corporate,Brasil,2/16/2015 16:24,3199,7973,5.999.000.168,1,5.999.000.168,4.979.000.092,-3.983.000.183,South America,São Paulo,PENDING,365,17,Perfect Fitness Perfect Rip Deck,5.999.000.168,2/21/2015 16:24,Standard Class
TRANSFER,4,4,4.045.999.908,Shipping on time,0,Men's Footwear,EE. UU.,4684,Corporate,Argentina,02/06/2015 9:03,2493,6234,1.299.900.055,1,1.299.900.055,1.078.899.994,4.045.999.908,South America,Buenos Aires,PENDING,403,18,Nike Men's CJ Elite 2 TD Football Cleat,1.299.900.055,02/10/2015 9:03,Standard Class
TRANSFER,3,4,1.230.000.019,Advance shipping,0,Cleats,EE. UU.,5804,Corporate,Brasil,5/20/2015 10:08,9552,23862,5.999.000.168,1,5.999.000.168,4.918.999.863,1.230.000.019,South America,Pará,PENDING,365,17,Perfect Fitness Perfect Rip Deck,5.999.000.168,5/23/2015 10:08,Standard Class
TRANSFER,3,4,2.207.999.992,Advance shipping,0,Cleats,EE. UU.,1589,Corporate,Brasil,5/20/2015 8:23,9547,23852,5.999.000.168,1,5.999.000.168,4.799.000.168,2.207.999.992,South America,Goiás,PENDING,365,17,Perfect Fitness Perfect Rip Deck,5.999.000.168,5/23/2015 8:23,Standard Class
TRANSFER,6,4,11.25,Late delivery,1,Cleats,EE. UU.,10734,Corporate,Brasil,4/30/2015 5:57,8170,20410,5.999.000.168,1,5.999.000.168,4.499.000.168,11.25,South America,Distrito Federal,PENDING,365,17,Perfect Fitness Perfect Rip Deck,5.999.000.168,05/06/2015 5:57,Standard Class
TRANSFER,5,4,1.814.999.962,Late delivery,1,Women's Apparel,EE. UU.,2828,Corporate,Brasil,4/26/2017 11:46,57989,145094,50,1,50,50,1.814.999.962,South America,Rio Grande do Sul,PENDING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,05/01/2017 11:46,Standard Class
TRANSFER,5,4,3.150.000.095,Late delivery,1,Women's Apparel,EE. UU.,3905,Corporate,Brasil,2/16/2015 16:24,3199,7971,50,1,50,50,3.150.000.095,South America,São Paulo,PENDING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,2/21/2015 16:24,Standard Class
TRANSFER,3,4,12.25,Advance shipping,0,Women's Apparel,EE. UU.,1169,Corporate,Brasil,5/13/2015 1:13,9047,22559,50,1,50,49,12.25,South America,Minas Gerais,PENDING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,5/16/2015 1:13,Standard Class
TRANSFER,5,4,12.25,Late delivery,1,Women's Apparel,EE. UU.,445,Corporate,Argentina,3/31/2017 15:40,56219,140622,50,1,50,49,12.25,South America,Santa Fe,PENDING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,04/05/2017 15:40,Standard Class
TRANSFER,2,4,2.352.000.046,Advance shipping,0,Girls' Apparel,EE. UU.,3295,Corporate,Brasil,02/02/2017 19:46,52326,130752,70,1,70,6.719.999.695,2.352.000.046,South America,São Paulo,PENDING,565,26,adidas Youth Germany Black/Red Away Match Soc,70,02/04/2017 19:46,Standard Class
TRANSFER,3,4,1.392.000.008,Advance shipping,0,Women's Apparel,EE. UU.,12265,Corporate,Argentina,5/16/2015 13:17,9287,23168,50,1,50,48,1.392.000.008,South America,Buenos Aires,PENDING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,5/19/2015 13:17,Standard Class
TRANSFER,6,4,-2.404.000.092,Late delivery,1,Women's Apparel,EE. UU.,5741,Corporate,Brasil,02/09/2015 18:20,2725,6823,50,1,50,46.5,-2.404.000.092,South America,São Paulo,PENDING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,2/15/2015 18:20,Standard Class
TRANSFER,5,4,1.992.000.008,Late delivery,1,Women's Apparel,EE. UU.,8655,Corporate,Brasil,1/30/2017 1:44,52069,130104,50,1,50,41.5,1.992.000.008,South America,Río de Janeiro,PENDING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,02/04/2017 1:44,Standard Class
TRANSFER,3,4,1.001.000.023,Advance shipping,0,Electronics,EE. UU.,1169,Corporate,Brasil,5/13/2015 1:13,9047,22558,3.198.999.977,1,3.198.999.977,3.198.999.977,1.001.000.023,South America,Minas Gerais,PENDING,828,37,Bridgestone e6 Straight Distance NFL San Dieg,3.198.999.977,5/16/2015 1:13,Standard Class
TRANSFER,4,4,-3.643.999.863,Shipping on time,0,Electronics,EE. UU.,3276,Corporate,Argentina,3/29/2017 16:01,56083,140239,4.799.000.168,1,4.799.000.168,4.750.999.832,-3.643.999.863,South America,Santiago del Estero,PENDING,822,37,Titleist Pro V1x High Numbers Golf Balls,4.799.000.168,04/02/2017 16:01,Standard Class
TRANSFER,5,4,1.439.900.055,Late delivery,1,Camping & Hiking,EE. UU.,6301,Corporate,Brasil,5/25/2017 9:27,59969,150083,299.980.011,1,299.980.011,299.980.011,1.439.900.055,South America,Bahía,PENDING,957,43,Diamondback Women's Serene Classic Comfort Bi,299.980.011,5/30/2017 9:27,Standard Class
TRANSFER,6,4,60,Late delivery,1,Fishing,EE. UU.,6688,Corporate,Brasil,1/26/2015 2:14,1720,4281,399.980.011,1,399.980.011,399.980.011,60,South America,Amapá,PENDING,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,02/01/2015 2:14,Standard Class
TRANSFER,6,4,-319.980.011,Late delivery,1,Fishing,EE. UU.,9352,Corporate,Brasil,1/24/2015 11:42,1610,4012,399.980.011,1,399.980.011,399.980.011,-319.980.011,South America,Espíritu Santo,PENDING,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,1/30/2015 11:42,Standard Class
TRANSFER,3,4,4.269.999.981,Advance shipping,0,Fishing,EE. UU.,5017,Corporate,Brasil,01/09/2015 4:32,562,1402,399.980.011,1,399.980.011,387.980.011,4.269.999.981,South America,Minas Gerais,PENDING,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,01/12/2015 4:32,Standard Class
TRANSFER,5,4,1.079.899.979,Late delivery,1,Camping & Hiking,EE. UU.,6504,Corporate,Brasil,1/19/2017 9:59,51339,128312,299.980.011,1,299.980.011,287.980.011,1.079.899.979,South America,Ceará,PENDING,957,43,Diamondback Women's Serene Classic Comfort Bi,299.980.011,1/24/2017 9:59,Standard Class
TRANSFER,4,4,9.973.999.786,Shipping on time,0,Camping & Hiking,EE. UU.,649,Corporate,Brasil,2/13/2015 3:58,2958,7370,299.980.011,1,299.980.011,284.980.011,9.973.999.786,South America,Rio Grande do Sul,PENDING,957,43,Diamondback Women's Serene Classic Comfort Bi,299.980.011,2/17/2015 3:58,Standard Class
TRANSFER,3,4,1.417.400.055,Advance shipping,0,Camping & Hiking,EE. UU.,1589,Corporate,Brasil,5/20/2015 8:23,9547,23849,299.980.011,1,299.980.011,283.480.011,1.417.400.055,South America,Goiás,PENDING,957,43,Diamondback Women's Serene Classic Comfort Bi,299.980.011,5/23/2015 8:23,Standard Class
TRANSFER,6,4,1.255.699.997,Late delivery,1,Camping & Hiking,EE. UU.,11735,Corporate,Brasil,02/10/2017 21:52,52880,132203,299.980.011,1,299.980.011,272.980.011,1.255.699.997,South America,São Paulo,PENDING,957,43,Diamondback Women's Serene Classic Comfort Bi,299.980.011,2/16/2017 21:52,Standard Class
TRANSFER,3,4,1.055.500.031,Advance shipping,0,Fishing,EE. UU.,1589,Corporate,Brasil,5/20/2015 8:23,9547,23851,399.980.011,1,399.980.011,363.980.011,1.055.500.031,South America,Goiás,PENDING,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,5/23/2015 8:23,Standard Class
TRANSFER,6,4,7.919.000.244,Late delivery,1,Camping & Hiking,EE. UU.,11268,Corporate,Brasil,5/27/2015 13:06,10040,25088,299.980.011,1,299.980.011,263.980.011,7.919.000.244,South America,Río Grande del Norte,PENDING,957,43,Diamondback Women's Serene Classic Comfort Bi,299.980.011,06/02/2015 13:06,Standard Class
TRANSFER,6,4,1.644.000.053,Late delivery,1,Camping & Hiking,EE. UU.,11268,Corporate,Brasil,5/27/2015 13:06,10040,25087,299.980.011,1,299.980.011,260.980.011,1.644.000.053,South America,Río Grande del Norte,PENDING,957,43,Diamondback Women's Serene Classic Comfort Bi,299.980.011,06/02/2015 13:06,Standard Class
TRANSFER,3,4,-2.668.999.939,Advance shipping,0,Fishing,EE. UU.,9507,Corporate,Brasil,1/21/2015 23:05,1437,3568,399.980.011,1,399.980.011,347.980.011,-2.668.999.939,South America,Paraná,PENDING,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,1/24/2015 23:05,Standard Class
TRANSFER,4,4,7.980.999.756,Shipping on time,0,Camping & Hiking,EE. UU.,2156,Corporate,Brasil,2/16/2017 1:32,53233,133015,299.980.011,1,299.980.011,2.549.799.957,7.980.999.756,South America,São Paulo,PENDING,957,43,Diamondback Women's Serene Classic Comfort Bi,299.980.011,2/20/2017 1:32,Standard Class
TRANSFER,4,4,2.846.999.931,Shipping on time,0,Camping & Hiking,EE. UU.,9490,Corporate,Brasil,1/22/2015 1:11,1443,3589,299.980.011,1,299.980.011,2.519.799.957,2.846.999.931,South America,Paraná,PENDING,957,43,Diamondback Women's Serene Classic Comfort Bi,299.980.011,1/26/2015 1:11,Standard Class
TRANSFER,2,4,1.579.100.037,Advance shipping,0,Fishing,EE. UU.,7899,Corporate,Argentina,05/01/2015 5:05,8236,20579,399.980.011,1,399.980.011,335.980.011,1.579.100.037,South America,Buenos Aires (provincia),PENDING,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,05/03/2015 5:05,Standard Class
TRANSFER,2,4,1.039.100.037,Advance shipping,0,Fishing,EE. UU.,7899,Corporate,Argentina,05/01/2015 5:05,8236,20578,399.980.011,1,399.980.011,331.980.011,1.039.100.037,South America,Buenos Aires (provincia),PENDING,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,05/03/2015 5:05,Standard Class
TRANSFER,6,4,863.199.997,Late delivery,1,Fishing,EE. UU.,10734,Corporate,Brasil,4/30/2015 5:57,8170,20409,399.980.011,1,399.980.011,331.980.011,863.199.997,South America,Distrito Federal,PENDING,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,05/06/2015 5:57,Standard Class
TRANSFER,3,4,8.855.000.305,Advance shipping,0,Camping & Hiking,EE. UU.,1169,Corporate,Brasil,5/13/2015 1:13,9047,22560,299.980.011,1,299.980.011,2.459.799.957,8.855.000.305,South America,Minas Gerais,PENDING,957,43,Diamondback Women's Serene Classic Comfort Bi,299.980.011,5/16/2015 1:13,Standard Class
TRANSFER,4,4,7.798.999.786,Shipping on time,0,Camping & Hiking,EE. UU.,3639,Corporate,Brasil,3/22/2015 5:50,5498,13717,299.980.011,1,299.980.011,2.399.799.957,7.798.999.786,South America,Paraíba,PENDING,957,43,Diamondback Women's Serene Classic Comfort Bi,299.980.011,3/26/2015 5:50,Standard Class
TRANSFER,5,4,7.312.000.275,Late delivery,1,Camping & Hiking,EE. UU.,3905,Corporate,Brasil,2/16/2015 16:24,3199,7970,299.980.011,1,299.980.011,2.249.900.055,7.312.000.275,South America,São Paulo,PENDING,957,43,Diamondback Women's Serene Classic Comfort Bi,299.980.011,2/21/2015 16:24,Standard Class
TRANSFER,5,4,1.102.399.979,Late delivery,1,Camping & Hiking,EE. UU.,6301,Corporate,Brasil,5/25/2017 9:27,59969,150085,299.980.011,1,299.980.011,2.249.900.055,1.102.399.979,South America,Bahía,PENDING,957,43,Diamondback Women's Serene Classic Comfort Bi,299.980.011,5/30/2017 9:27,Standard Class
TRANSFER,4,4,1.188.000.011,Shipping on time,0,Cardio Equipment,EE. UU.,4683,Corporate,Brasil,2/13/2017 17:29,53073,132649,9.998.999.786,1,9.998.999.786,9.898.999.786,1.188.000.011,South America,São Paulo,PROCESSING,191,9,Nike Men's Free 5.0+ Running Shoe,9.998.999.786,2/17/2017 17:29,Standard Class
TRANSFER,6,4,4.465.000.153,Late delivery,1,Cardio Equipment,EE. UU.,8993,Corporate,Brasil,2/19/2017 7:19,53455,133572,9.998.999.786,1,9.998.999.786,9.498.999.786,4.465.000.153,South America,Minas Gerais,PROCESSING,191,9,Nike Men's Free 5.0+ Running Shoe,9.998.999.786,2/25/2017 7:19,Standard Class
TRANSFER,5,4,2.911.000.061,Late delivery,1,Cardio Equipment,EE. UU.,10002,Corporate,Brasil,3/17/2015 7:04,5159,12888,9.998.999.786,1,9.998.999.786,9.298.999.786,2.911.000.061,South America,São Paulo,PROCESSING,191,9,Nike Men's Free 5.0+ Running Shoe,9.998.999.786,3/22/2015 7:04,Standard Class
TRANSFER,5,4,3.185.000.038,Late delivery,1,Cardio Equipment,EE. UU.,8010,Corporate,Brasil,1/27/2015 0:39,1784,4454,9.998.999.786,1,9.998.999.786,9.098.999.786,3.185.000.038,South America,São Paulo,PROCESSING,191,9,Nike Men's Free 5.0+ Running Shoe,9.998.999.786,02/01/2015 0:39,Standard Class
TRANSFER,4,4,3.194.000.053,Shipping on time,0,Cardio Equipment,EE. UU.,1523,Corporate,Brasil,1/21/2015 23:26,1438,3576,9.998.999.786,1,9.998.999.786,8.798.999.786,3.194.000.053,South America,Paraná,PROCESSING,191,9,Nike Men's Free 5.0+ Running Shoe,9.998.999.786,1/25/2015 23:26,Standard Class
